Date,DAL,UAL,Señales,Hedge Ratio,Sigma,Trade,Accion_DAL,Accion_UAL,Cerrar Posicion,Capital Actual,Ventas Long,Ventas Short,Gasto Long,Gasto Short,Comisión Short,Long shares DAL,Short shares DAL,Long shares UAL,Short shares UAL,Nuevo Capital,Long DAL shares acumuladas,Short DAL shares acumuladas,Long UAL shares acumuladas,Short UAL shares acumuladas,Dinero acumulado Long,Dinero acumulado Short,Dinero en activos Long a día de hoy,Dinero en activos Short a día de hoy,Ganancia/Perdida activo short
2022-02-14,41.219913482666016,46.93000030517578,0.0,0.7454315258680807,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-15,43.69487762451172,50.47999954223633,0.0,0.7419398929619029,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-16,43.616310119628906,50.209999084472656,0.0,0.7443585896550176,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-17,42.53596496582031,48.36000061035156,0.0,0.7503962339963408,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-18,42.07436752319336,47.43000030517578,0.0,0.7553335795942928,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-22,41.14134216308594,46.31999969482422,0.0,0.7533144012108048,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-23,39.47172164916992,43.849998474121094,0.0,0.7575500235548737,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-24,39.609230041503906,44.060001373291016,0.0,0.7570595643688109,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-25,40.797603607177734,45.849998474121094,0.0,0.7533549950668675,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-28,39.2065544128418,44.400001525878906,0.0,0.7423072493190147,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-01,36.96730041503906,41.849998474121094,0.0,0.7343030900479646,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-02,37.36015319824219,42.41999816894531,0.0,0.7336926262711003,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-03,35.90660095214844,40.369998931884766,0.0,0.7349064928005739,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-04,33.90306091308594,36.709999084472656,0.0,0.7523500343058672,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-07,29.571876525878906,31.200000762939453,0.0,0.7472862939360166,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-08,30.662036895751953,32.2400016784668,0.0,0.7572820401365465,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-09,32.17451095581055,34.900001525878906,0.0,0.7419835245661266,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-10,31.96826934814453,35.20000076293945,0.0,0.7297293551457517,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-11,31.49684715270996,34.869998931884766,0.0,0.7231697722285595,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-14,31.49684715270996,35.02000045776367,0.0,0.7200640268646519,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-15,34.23698425292969,38.2400016784668,0.0,0.7317406837334703,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-16,36.269989013671875,41.189998626708984,0.0,0.7285612505096727,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-17,36.486061096191406,41.41999816894531,0.0,0.7297349730935776,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-18,37.00658416748047,42.349998474121094,0.0,0.7259587966999439,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-21,35.445003509521484,40.849998474121094,0.0,0.7146305481838024,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-22,36.31909942626953,42.20000076293945,0.0,0.7124448323757013,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-23,35.57268524169922,41.529998779296875,0.0,0.7060268298017881,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-24,36.59408950805664,42.779998779296875,0.0,0.7093217588574715,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-25,37.23247528076172,43.18000030517578,0.0,0.7175699887175142,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-28,37.65478515625,43.86000061035156,0.0,0.7160629998642994,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-29,38.81370162963867,45.66999816894531,0.0,0.7130043176725138,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-30,38.62709426879883,45.86000061035156,0.0,0.7059713871460848,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-31,38.86280059814453,46.36000061035156,0.0,0.7034302612890745,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-01,38.607460021972656,45.779998779296875,0.0,0.7067436755386277,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-04,38.69585037231445,45.529998779296875,0.0,0.7125479884677416,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-05,38.33245849609375,44.709999084472656,0.0,0.7174433156837505,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-06,36.91819381713867,43.06999969482422,0.0,0.7120340879997838,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-07,36.46641540527344,42.400001525878906,0.0,0.7126247447540859,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-08,36.0833854675293,41.959999084472656,0.0,0.7109795351513749,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-11,37.5271110534668,42.41999816894531,0.0,0.7374426801117745,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-12,37.92978286743164,42.72999954223633,0.0,0.7415310326073099,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-13,40.286895751953125,45.13999938964844,0.0,0.7544904921420056,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-14,41.60294723510742,45.130001068115234,0.0,0.7838007260894388,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-18,41.37705612182617,43.970001220703125,0.0,0.7991336619160678,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-19,42.27078628540039,45.95000076293945,0.0,0.7838476382396733,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-20,42.76185607910156,46.52000045776367,0.0,0.7848035270047062,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-21,43.93059158325195,50.849998474121094,0.0,0.7394502290864859,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-22,42.90917205810547,51.459999084472656,0.0,0.7107206051086361,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-25,42.49667739868164,51.29999923706055,0.0,0.7049044704101778,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-26,41.15116882324219,48.86000061035156,0.0,0.7124164478916373,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-27,42.33953857421875,50.279998779296875,0.0,0.7159695761336006,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-28,43.53773880004883,51.81999969482422,0.0,0.7178343766401928,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-29,42.2609748840332,50.5,0.0,0.7113813116852937,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-02,41.90740203857422,50.189998626708984,0.0,0.7087377008912736,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-03,42.57524871826172,51.380001068115234,0.0,0.7052923696341674,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-04,43.06631088256836,51.900001525878906,0.0,0.7076952195587389,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-05,41.37705612182617,48.900001525878906,0.0,0.7163539791146227,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-06,40.26724624633789,47.52000045776367,0.0,0.7138353404548973,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-09,37.5663948059082,43.310001373291016,0.0,0.7205366362113341,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-10,37.98871612548828,44.119998931884766,0.0,0.7168486964517029,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-11,37.212833404541016,43.18000030517578,0.0,0.7145129278306636,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-12,36.01464080810547,41.5,0.0,0.7145643598786675,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-13,37.64497756958008,43.27000045776367,0.0,0.7231951296399626,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-16,37.487823486328125,43.540000915527344,0.0,0.7150801868684695,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-17,39.99225616455078,46.970001220703125,0.0,0.7162183561562301,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-18,38.607460021972656,44.630001068115234,0.0,0.7225797631393805,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-19,38.5387077331543,44.209999084472656,0.0,0.7278616869239324,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-20,37.949424743652344,43.54999923706055,0.0,0.72538215495946,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-23,38.81370162963867,44.7599983215332,0.0,0.725077975427005,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-24,36.554805755615234,41.56999969482422,0.0,0.726326330250402,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-25,37.9101448059082,43.08000183105469,0.0,0.7324397071253976,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-26,40.10028839111328,46.06999969482422,0.0,0.732443385977106,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-27,41.475276947021484,48.40999984741211,0.0,0.7252977747793647,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-31,40.94491958618164,47.630001068115234,0.0,0.7260346603576767,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-01,38.833343505859375,45.4900016784668,0.0,0.7140371573386067,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-02,39.27530288696289,45.77000045776367,0.0,0.7193368940929346,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-03,37.851219177246094,44.43000030517578,0.0,0.709135528865681,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-06,38.30299377441406,44.7599983215332,0.0,0.7140150332040249,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-07,39.02976989746094,46.45000076293945,0.0,0.7035121254056047,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-08,37.53693771362305,44.599998474121094,0.0,0.6993079555983182,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-09,36.09320831298828,42.70000076293945,0.0,0.6966765890625429,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-10,34.492340087890625,41.15999984741211,0.0,0.684124008763705,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-13,31.634342193603516,37.02000045776367,0.0,0.6834784151674289,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-14,30.819177627563477,36.9900016784668,0.0,0.662024968636635,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-15,31.38881492614746,37.88999938964844,0.0,0.6613215078364808,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-16,29.051347732543945,34.779998779296875,0.0,0.6537867035699151,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-17,29.719196319580078,36.279998779296875,0.0,0.6448971484061059,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-21,29.51294708251953,36.5,0.0,0.6353245442462363,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-22,29.463842391967773,36.720001220703125,0.0,0.6301620163568058,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-23,29.031705856323242,35.810001373291016,0.0,0.6340303800862651,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-24,30.642393112182617,38.5099983215332,0.0,0.6312756241100747,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-27,29.895978927612305,37.20000076293945,0.0,0.6333876683368919,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-28,29.787944793701172,36.970001220703125,0.0,0.6344007916766383,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-29,29.110273361206055,35.68000030517578,0.0,0.6382362802223142,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-30,28.45224952697754,35.41999816894531,0.0,0.624434310544793,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-01,28.992420196533203,36.439998626708984,0.0,0.6217244145721437,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-05,29.287059783935547,36.970001220703125,0.0,0.6207718637867788,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-06,29.002243041992188,36.65999984741211,0.0,0.6182693186009666,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-07,29.37544822692871,36.689998626708984,0.0,0.6279332897228915,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-08,29.188846588134766,36.470001220703125,0.0,0.6266122341331389,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-11,28.76653289794922,35.369998931884766,0.0,0.6339758572640447,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-12,30.534360885620117,38.22999954223633,0.0,0.6327275319282457,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-13,29.169206619262695,37.90999984741211,0.0,0.6022549542563759,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-14,29.237953186035156,37.849998474121094,0.0,0.6050187250056897,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-15,29.552234649658203,38.779998779296875,0.0,0.5985166678450166,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-18,30.583467483520508,39.34000015258789,0.0,0.6163581565644562,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-19,32.01737594604492,41.470001220703125,0.0,0.6193663027313125,N/A,N/A,N/A,N/A,N/A,1081177.274915765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1081177.274915765,0,0,0,0,0.0,0.0,0.0,0.0,0.0
